query_id,query_text,query_intent,expected_category_l2,difficulty,candidate_rank,source_index_rank,similarity_score,product_id,title,candidate_category_l2,candidate_raw_label,candidate_attributes,image_path,relevance_grade,review_notes
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,6,64,0.344982,622990752649,希乐真空不锈钢保温杯男女便携大容量带水杯学生水壶杯子定制刻字,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""],""杯子样式"":[""子弹头型""]}",data/images/week1_v3/622990752649.webp,2,
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,7,88,0.337525,618832075257,钢宝宝学饮水杯幼儿园防摔驼带吸管手柄316不锈oudon儿童保温杯羊,保温杯,保温杯,"{""材质"":[""316不锈钢""],""容量"":[""301mL(含)-400mL(含)""],""杯子样式"":[""有手柄""]}",data/images/week1_v3/618832075257.webp,0,
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,8,113,0.330322,623600716657,创意成人商务保温杯男女办公室泡茶喝水杯便携大容量茶水分离杯子,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""],""杯子样式"":[""直身杯""]}",data/images/week1_v3/623600716657.webp,2,
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,9,123,0.326114,609338175816,繁简新品保温杯男女士茶水分离泡茶杯不锈钢便携直身防摔玻璃杯子,保温杯,保温杯,"{""材质"":[""316不锈钢""],""容量"":[""401mL(含)-500mL(含)""],""杯子样式"":[""直身杯""]}",data/images/week1_v3/609338175816.webp,0,
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,10,124,0.325707,572484530247,哈尔斯保温杯男女士304不锈钢水杯学生韩版文艺清新简约便携茶杯,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""301mL(含)-400mL(含)""],""杯子样式"":[""直身杯""]}",data/images/week1_v3/572484530247.webp,2,
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,11,130,0.323994,610672244355,瑞典cica迷你保温杯女便携小巧180ml小号学生简约少女可爱水杯子,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""101mL(含)-200mL(含)""],""杯子样式"":[""直身杯""]}",data/images/week1_v3/610672244355.webp,2,
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,12,134,0.32236,584648531319,亚泰不锈钢保温杯男女士车载茶水分离创意水杯高档泡茶杯直身杯,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""301mL(含)-400mL(含)""],""杯子样式"":[""直身杯""]}",data/images/week1_v3/584648531319.webp,1,未体现便携
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,13,136,0.32148,524047928075,生日礼物台湾星巴克杯子咖啡杯正品圣诞星光雪花超轻保温随行杯,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""],""杯子样式"":[""直身杯""]}",data/images/week1_v3/524047928075.webp,2,
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,14,139,0.320358,619085598337,英国Bemega智能保温杯陶瓷内胆男女高档316不锈钢茶杯定制水杯子,保温杯,保温杯,"{""材质"":[""316不锈钢""],""容量"":[""401mL(含)-500mL(含)""],""杯子样式"":[""直身杯""]}",data/images/week1_v3/619085598337.webp,0,
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,15,141,0.319898,520540561631,路饮者不锈钢儿童保温杯Q7背带水壶带盖宝宝小学生水杯子防漏耐摔,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""],""杯子样式"":[""直身杯""]}",data/images/week1_v3/520540561631.webp,2,
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,16,153,0.314489,566986927827,公主可以儿童保温杯上训练小学生密封健康钢保温壶手带吸管女宝宝,保温杯,保温杯,"{""材质"":[""不锈钢""],""容量"":[""401mL(含)-500mL(含)""],""杯子样式"":[""直身杯""]}",data/images/week1_v3/566986927827.webp,1,未体现304不锈钢和便携
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,17,161,0.311109,599057480741,创意潮情侣网红学生易拉罐吸管可乐杯刻字定制不锈钢个性保温水壶,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""],""杯子样式"":[""直身杯""]}",data/images/week1_v3/599057480741.webp,1,未体现便携
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,18,163,0.310534,600694488553,创意时尚简约带吸管不锈钢咖啡保温杯子男女学生便携原宿ins水杯,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""],""杯子样式"":[""大肚杯""]}",data/images/week1_v3/600694488553.webp,2,
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,19,175,0.306911,612390432201,简约办公室水杯保温杯便携可爱弹跳杯网红超火的潮流大容量随行杯,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""],""杯子样式"":[""直身杯""]}",data/images/week1_v3/612390432201.webp,2,
thermocup_01,304不锈钢便携保温杯,304不锈钢、便携,保温杯,attribute,20,193,0.295881,608257923053,儿童保温杯带吸管男女两用水壶小学生防摔防漏宝宝幼儿园便携水杯,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""501mL(含)-600mL(含)""],""杯子样式"":[""直身杯""]}",data/images/week1_v3/608257923053.webp,2,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,1,14,0.369628,608257923053,儿童保温杯带吸管男女两用水壶小学生防摔防漏宝宝幼儿园便携水杯,保温杯,保温杯,"{""适用人群"":[""儿童""],""材质"":[""304不锈钢""],""容量"":[""501mL(含)-600mL(含)""]}",data/images/week1_v3/608257923053.webp,2,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,2,22,0.363014,600702277714,富光正品新款保温杯 儿童吸管杯 双盖学生杯 316不锈钢儿童水杯子,保温杯,保温杯,"{""适用人群"":[""儿童""],""材质"":[""316不锈钢""],""容量"":[""501mL(含)-600mL(含)""]}",data/images/week1_v3/600702277714.webp,2,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,3,31,0.356084,566986927827,公主可以儿童保温杯上训练小学生密封健康钢保温壶手带吸管女宝宝,保温杯,保温杯,"{""适用人群"":[""儿童""],""材质"":[""不锈钢""],""容量"":[""401mL(含)-500mL(含)""]}",data/images/week1_v3/566986927827.webp,2,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,4,34,0.35449,520540561631,路饮者不锈钢儿童保温杯Q7背带水壶带盖宝宝小学生水杯子防漏耐摔,保温杯,保温杯,"{""适用人群"":[""学生""],""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""]}",data/images/week1_v3/520540561631.webp,0,图片不带吸管
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,5,45,0.346977,618832075257,钢宝宝学饮水杯幼儿园防摔驼带吸管手柄316不锈oudon儿童保温杯羊,保温杯,保温杯,"{""适用人群"":[""儿童""],""材质"":[""316不锈钢""],""容量"":[""301mL(含)-400mL(含)""]}",data/images/week1_v3/618832075257.webp,2,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,6,54,0.334396,524047928075,生日礼物台湾星巴克杯子咖啡杯正品圣诞星光雪花超轻保温随行杯,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""]}",data/images/week1_v3/524047928075.webp,0,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,7,55,0.333485,600955779275,保温杯女316不锈钢学生网红韩版简约小巧便携水杯壶,保温杯,保温杯,"{""适用人群"":[""大众""],""材质"":[""316不锈钢""],""容量"":[""401mL(含)-500mL(含)""]}",data/images/week1_v3/600955779275.webp,1,无法判断是否带吸管
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,8,64,0.328174,572484530247,哈尔斯保温杯男女士304不锈钢水杯学生韩版文艺清新简约便携茶杯,保温杯,保温杯,"{""适用人群"":[""大众""],""材质"":[""304不锈钢""],""容量"":[""301mL(含)-400mL(含)""]}",data/images/week1_v3/572484530247.webp,0,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,9,70,0.326176,600694488553,创意时尚简约带吸管不锈钢咖啡保温杯子男女学生便携原宿ins水杯,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""]}",data/images/week1_v3/600694488553.webp,1,未明确说明适合儿童
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,10,131,0.29241,597102621828,大容量保温杯男女便携水杯茶杯子1000ml户外车载1L不锈钢壶800ml,保温杯,保温杯,"{""适用人群"":[""大众""],""材质"":[""304不锈钢""],""容量"":[""801mL(含)-900mL(含)""]}",data/images/week1_v3/597102621828.webp,0,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,11,156,0.281449,558895854325,face保温杯男女士学生316不锈钢可爱简约ins大容量便携定制水杯子,保温杯,保温杯,"{""适用人群"":[""学生""],""材质"":[""316不锈钢""],""容量"":[""401mL(含)-500mL(含)""]}",data/images/week1_v3/558895854325.webp,1,图片不带吸管
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,12,160,0.28032,610672244355,瑞典cica迷你保温杯女便携小巧180ml小号学生简约少女可爱水杯子,保温杯,保温杯,"{""适用人群"":[""大众""],""材质"":[""304不锈钢""],""容量"":[""101mL(含)-200mL(含)""]}",data/images/week1_v3/610672244355.webp,1,无法判断是否带吸管并且未明确说明适合儿童
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,13,162,0.280109,623600716657,创意成人商务保温杯男女办公室泡茶喝水杯便携大容量茶水分离杯子,保温杯,保温杯,"{""适用人群"":[""大众""],""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""]}",data/images/week1_v3/623600716657.webp,0,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,14,165,0.279821,599057480741,创意潮情侣网红学生易拉罐吸管可乐杯刻字定制不锈钢个性保温水壶,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""]}",data/images/week1_v3/599057480741.webp,0,情侣网红学生等词不包含儿童
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,15,169,0.278826,584648531319,亚泰不锈钢保温杯男女士车载茶水分离创意水杯高档泡茶杯直身杯,保温杯,保温杯,"{""适用人群"":[""大众""],""材质"":[""304不锈钢""],""容量"":[""301mL(含)-400mL(含)""]}",data/images/week1_v3/584648531319.webp,0,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,16,177,0.274847,534591817203,富光智能水杯保温杯礼品定制降温杯子男士商务控温茶杯不锈钢,保温杯,保温杯,"{""材质"":[""304不锈钢""],""容量"":[""201mL(含)-300mL(含)""]}",data/images/week1_v3/534591817203.webp,0,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,17,185,0.272244,607251527159,保温杯卡通可爱创意个性儿童潮流水杯子小巧学生男女儿童韩国超萌,保温杯,保温杯,"{""适用人群"":[""大众""],""材质"":[""304不锈钢""],""容量"":[""201mL(含)-300mL(含)""]}",data/images/week1_v3/607251527159.webp,1,无法判断是否带吸管
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,18,191,0.269789,622990752649,希乐真空不锈钢保温杯男女便携大容量带水杯学生水壶杯子定制刻字,保温杯,保温杯,"{""适用人群"":[""大众""],""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""]}",data/images/week1_v3/622990752649.webp,0,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,19,198,0.267385,612390432201,简约办公室水杯保温杯便携可爱弹跳杯网红超火的潮流大容量随行杯,保温杯,保温杯,"{""适用人群"":[""大众""],""材质"":[""304不锈钢""],""容量"":[""401mL(含)-500mL(含)""]}",data/images/week1_v3/612390432201.webp,0,
thermocup_02,儿童用带吸管保温杯,儿童、带吸管,保温杯,multi_attribute,20,202,0.265564,601943728885,富光家居日用热水瓶FGL-3383不锈钢真空保温水壶2200ml车载旅行壶,保温杯,保温杯,"{""材质"":[""不锈钢""],""容量"":[""1200ML""]}",data/images/week1_v3/601943728885.webp,0,
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,1,3,0.355775,534591817203,富光智能水杯保温杯礼品定制降温杯子男士商务控温茶杯不锈钢,保温杯,保温杯,"{""容量"":[""201mL(含)-300mL(含)""],""保温时长"":[""6小时以下""],""材质"":[""304不锈钢""]}",data/images/week1_v3/534591817203.webp,0,
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,2,13,0.34842,600955779275,保温杯女316不锈钢学生网红韩版简约小巧便携水杯壶,保温杯,保温杯,"{""容量"":[""401mL(含)-500mL(含)""],""杯子容量值"":[""500毫升""],""保温时长"":[""6小时(含)-12小时(不含)""],""材质"":[""316不锈钢""]}",data/images/week1_v3/600955779275.webp,1,长效保温可能不足
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,3,21,0.344423,597102621828,大容量保温杯男女便携水杯茶杯子1000ml户外车载1L不锈钢壶800ml,保温杯,保温杯,"{""容量"":[""801mL(含)-900mL(含)""],""杯子容量值"":[""900mL""],""保温时长"":[""6小时(含)-12小时(不含)""],""材质"":[""304不锈钢""]}",data/images/week1_v3/597102621828.webp,0,
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,4,43,0.336594,601943728885,富光家居日用热水瓶FGL-3383不锈钢真空保温水壶2200ml车载旅行壶,保温杯,保温杯,"{""容量"":[""1200ML""],""保温时长"":[""6小时(含)-12小时(不含)""],""材质"":[""不锈钢""]}",data/images/week1_v3/601943728885.webp,0,
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,5,55,0.333709,558895854325,face保温杯男女士学生316不锈钢可爱简约ins大容量便携定制水杯子,保温杯,保温杯,"{""容量"":[""401mL(含)-500mL(含)""],""杯子容量值"":[""450mL""],""保温时长"":[""12小时(含)-24小时(不含)""],""材质"":[""316不锈钢""]}",data/images/week1_v3/558895854325.webp,2,
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,6,59,0.331549,520540561631,路饮者不锈钢儿童保温杯Q7背带水壶带盖宝宝小学生水杯子防漏耐摔,保温杯,保温杯,"{""容量"":[""401mL(含)-500mL(含)""],""杯子容量值"":[""500ml""],""保温时长"":[""24小时(含)-36小时(不含)""],""材质"":[""304不锈钢""]}",data/images/week1_v3/520540561631.webp,2,
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,7,63,0.33016,572484530247,哈尔斯保温杯男女士304不锈钢水杯学生韩版文艺清新简约便携茶杯,保温杯,保温杯,"{""容量"":[""301mL(含)-400mL(含)""],""杯子容量值"":[""350mL""],""保温时长"":[""6小时(含)-12小时(不含)""],""材质"":[""304不锈钢""]}",data/images/week1_v3/572484530247.webp,0,
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,8,97,0.320671,622990752649,希乐真空不锈钢保温杯男女便携大容量带水杯学生水壶杯子定制刻字,保温杯,保温杯,"{""容量"":[""401mL(含)-500mL(含)""],""杯子容量值"":[""500ml""],""保温时长"":[""12小时(含)-24小时(不含)""],""材质"":[""304不锈钢""]}",data/images/week1_v3/622990752649.webp,2,
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,9,100,0.319989,584648531319,亚泰不锈钢保温杯男女士车载茶水分离创意水杯高档泡茶杯直身杯,保温杯,保温杯,"{""容量"":[""301mL(含)-400mL(含)""],""杯子容量值"":[""300mL""],""保温时长"":[""6小时42度以上""],""材质"":[""304不锈钢""]}",data/images/week1_v3/584648531319.webp,0,
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,10,117,0.31588,600694488553,创意时尚简约带吸管不锈钢咖啡保温杯子男女学生便携原宿ins水杯,保温杯,保温杯,"{""容量"":[""401mL(含)-500mL(含)""],""保温时长"":[""6小时(含)-12小时(不含)""],""材质"":[""304不锈钢""]}",data/images/week1_v3/600694488553.webp,1,长效保温可能不足
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,11,120,0.315411,524047928075,生日礼物台湾星巴克杯子咖啡杯正品圣诞星光雪花超轻保温随行杯,保温杯,保温杯,"{""容量"":[""401mL(含)-500mL(含)""],""杯子容量值"":[""500毫升""],""保温时长"":[""6小时(含)-12小时(不含)""],""材质"":[""304不锈钢""]}",data/images/week1_v3/524047928075.webp,1,长效保温可能不足
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,12,137,0.310526,618832075257,钢宝宝学饮水杯幼儿园防摔驼带吸管手柄316不锈oudon儿童保温杯羊,保温杯,保温杯,"{""容量"":[""301mL(含)-400mL(含)""],""杯子容量值"":[""360mL""],""保温时长"":[""6小时42度以上""],""材质"":[""316不锈钢""]}",data/images/week1_v3/618832075257.webp,0,
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,13,148,0.306779,623600716657,创意成人商务保温杯男女办公室泡茶喝水杯便携大容量茶水分离杯子,保温杯,保温杯,"{""容量"":[""401mL(含)-500mL(含)""],""杯子容量值"":[""500ml""],""保温时长"":[""6小时(含)-12小时(不含)""],""材质"":[""304不锈钢""]}",data/images/week1_v3/623600716657.webp,1,长效保温可能不足
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,14,156,0.305296,566986927827,公主可以儿童保温杯上训练小学生密封健康钢保温壶手带吸管女宝宝,保温杯,保温杯,"{""容量"":[""401mL(含)-500mL(含)""],""杯子容量值"":[""实际容量500/600ML""],""保温时长"":[""6小时(含)-12小时(不含)""],""材质"":[""不锈钢""]}",data/images/week1_v3/566986927827.webp,1,长效保温可能不足
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,15,160,0.303477,619085598337,英国Bemega智能保温杯陶瓷内胆男女高档316不锈钢茶杯定制水杯子,保温杯,保温杯,"{""容量"":[""401mL(含)-500mL(含)""],""杯子容量值"":[""500ml""],""保温时长"":[""12小时(含)-24小时(不含)""],""材质"":[""316不锈钢""]}",data/images/week1_v3/619085598337.webp,2,
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,16,162,0.302354,609338175816,繁简新品保温杯男女士茶水分离泡茶杯不锈钢便携直身防摔玻璃杯子,保温杯,保温杯,"{""容量"":[""401mL(含)-500mL(含)""],""保温时长"":[""6小时42度以上""],""材质"":[""316不锈钢""]}",data/images/week1_v3/609338175816.webp,1,长效保温可能不足
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,17,170,0.300323,608257923053,儿童保温杯带吸管男女两用水壶小学生防摔防漏宝宝幼儿园便携水杯,保温杯,保温杯,"{""容量"":[""501mL(含)-600mL(含)""],""保温时长"":[""6小时42度以上""],""材质"":[""304不锈钢""]}",data/images/week1_v3/608257923053.webp,1,长效保温可能不足
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,18,174,0.298992,612390432201,简约办公室水杯保温杯便携可爱弹跳杯网红超火的潮流大容量随行杯,保温杯,保温杯,"{""容量"":[""401mL(含)-500mL(含)""],""杯子容量值"":[""500ml""],""保温时长"":[""6小时以上""],""材质"":[""304不锈钢""]}",data/images/week1_v3/612390432201.webp,1,长效保温可能不足
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,19,181,0.297721,610672244355,瑞典cica迷你保温杯女便携小巧180ml小号学生简约少女可爱水杯子,保温杯,保温杯,"{""容量"":[""101mL(含)-200mL(含)""],""杯子容量值"":[""180mL""],""保温时长"":[""6小时(含)-24小时(不含)""],""材质"":[""304不锈钢""]}",data/images/week1_v3/610672244355.webp,0,
thermocup_03,500ml左右长效保温水杯,约500ml、长时间保温,保温杯,multi_attribute,20,195,0.2938,600702277714,富光正品新款保温杯 儿童吸管杯 双盖学生杯 316不锈钢儿童水杯子,保温杯,保温杯,"{""容量"":[""501mL(含)-600mL(含)""],""保温时长"":[""6小时(含)-12小时(不含)""],""材质"":[""316不锈钢""]}",data/images/week1_v3/600702277714.webp,1,长效保温可能不足
storage_01,装衣服的塑料收纳箱,衣物收纳、塑料材质,收纳箱,multi_attribute,1,4,0.383092,601845417488,特大号塑料收纳箱子有盖收纳盒衣服储物箱家用清仓超大容量整理箱,收纳箱,收纳箱,"{""材质"":[""塑料""],""适用对象"":[""其他"",""包包"",""卫生棉/卫生巾"",""大衣/西服"",""被子"",""磁卡"",""毛衣"",""化妆用品/首饰"",""遥控器"",""内衣"",""耳机线/电线""],""尺寸"":[""大号"",""33*15*85 cm"",""32cmx22cmx16cm"",""60*40*30 cm"",""50*40*30 cm"",""80*60*40 cm"",""小号"",""中号"",""40*40*25 cm"",""45*35*23 cm"",""特大号""],""适用空间"":[""卧室""]}",data/images/week1_v3/601845417488.webp,2,
storage_01,装衣服的塑料收纳箱,衣物收纳、塑料材质,收纳箱,multi_attribute,2,30,0.365455,613971147597,禧天龙塑料桌面收纳盒子整理收纳篮化妆品整理盒衣物收纳箱置物盒,收纳箱,收纳箱,"{""材质"":[""塑料""],""尺寸"":[""32cmx22cmx16cm""]}",data/images/week1_v3/613971147597.jpg,2,
storage_01,装衣服的塑料收纳箱,衣物收纳、塑料材质,收纳箱,multi_attribute,3,34,0.364477,618173057392,家居透明收纳箱塑料大号小号杂物食品储物箱宝宝玩具衣服收纳盒,收纳箱,收纳箱,"{""材质"":[""塑料""],""尺寸"":[""实惠2件套【4号+2号】"",""超值3件套【4号+2号+1号】"",""超值3件套【4号+4号+4号】"",""1号6升【28*20*17cm】"",""3号20升【40*28*22cm】"",""超值3件套【4号+3号+2号】"",""4号28升【45*32*26cm】"",""实惠2件套【4号+4号】"",""钜惠4件套【4号+3号+2号+1号】"",""超值3件套【1号+1号+1号】"",""超值3件套【3号+3号+3号】"",""2号10升【34*24*19cm】"",""实惠2件套【4号+3号】"",""实惠2件装【2号+2号】"",""超值3件套【2号+2号+2号】"",""超值三件套【3号+2号+1号】"",""实惠2件套【3号+3号】""],""适用空间"":[""卧室""]}",data/images/week1_v3/618173057392.webp,2,
storage_01,装衣服的塑料收纳箱,衣物收纳、塑料材质,收纳箱,multi_attribute,4,41,0.362116,601468709350,收纳箱塑料整理箱衣物零食储物箱装衣服盒子有盖特大号储蓄箱大号,收纳箱,收纳箱,"{""材质"":[""塑料""],""尺寸"":[""32cmx22cmx16cm"",""大号"",""特大号"",""45*35*23 cm"",""小号"",""中号"",""80*60*40 cm""],""适用空间"":[""衣橱/衣帽间""]}",data/images/week1_v3/601468709350.webp,2,
storage_01,装衣服的塑料收纳箱,衣物收纳、塑料材质,收纳箱,multi_attribute,5,54,0.357379,610270058585,收纳箱家用经济塑料整理箱有盖大小号手提杂便携物储物箱玩具衣物,收纳箱,收纳箱,"{""材质"":[""塑料""],""适用对象"":[""毛衣"",""内衣""],""尺寸"":[""32cmx22cmx16cm"",""中号"",""45*35*23 cm"",""特大号"",""33*15*85 cm"",""80*60*40 cm"",""50*40*30 cm"",""40*40*25 cm"",""60*40*30 cm"",""小号"",""大号""],""适用空间"":[""卧室""]}",data/images/week1_v3/610270058585.webp,2,
storage_01,装衣服的塑料收纳箱,衣物收纳、塑料材质,收纳箱,multi_attribute,6,69,0.351378,574249081746,家用大号分类垃圾桶厨房客厅卧室卫生间厕所带盖可爱创意有盖拉筒,垃圾桶,垃圾桶,{},data/images/week1_v3/574249081746.webp,0,
storage_01,装衣服的塑料收纳箱,衣物收纳、塑料材质,收纳箱,multi_attribute,7,71,0.349362,605201240573,Aniok 收纳箱塑料家居用衣服整理箱玩具收纳储物箱子大小号储物盒,收纳箱,收纳箱,"{""材质"":[""塑料""],""适用对象"":[""耳机线/电线"",""包包"",""卫生棉/卫生巾"",""遥控器"",""其他"",""毛衣"",""内衣"",""磁卡""],""尺寸"":[""1个""],""适用空间"":[""卧室""]}",data/images/week1_v3/605201240573.webp,2,
storage_01,装衣服的塑料收纳箱,衣物收纳、塑料材质,收纳箱,multi_attribute,8,74,0.348386,620565721994,。特大号塑料收纳袋大容量被子防水宿舍透明超大防尘整理袋子打包,收纳箱,收纳箱,"{""材质"":[""其他""],""适用对象"":[""大衣/西服""],""尺寸"":[""002款60*40*35cm"",""001款46*28*48cm""],""适用空间"":[""卧室""]}",data/images/week1_v3/620565721994.webp,0,
storage_01,装衣服的塑料收纳箱,衣物收纳、塑料材质,收纳箱,multi_attribute,9,82,0.344983,625309591565,居家家布艺收纳箱家用衣柜衣物衣服整理箱神器杂物玩具盒子储物箱,收纳箱,收纳箱,"{""材质"":[""其他""],""适用对象"":[""被子"",""其他"",""内衣"",""毛衣"",""包包""],""尺寸"":[""如图""],""适用空间"":[""衣橱/衣帽间""]}",data/images/week1_v3/625309591565.webp,0,
storage_01,装衣服的塑料收纳箱,衣物收纳、塑料材质,收纳箱,multi_attribute,10,97,0.338535,624381044177,布艺收纳箱抽屉式衣服衣橱家用储物柜子内衣衣物整理箱衣柜收纳盒,收纳箱,收纳箱,"{""材质"":[""其他""],""尺寸"":[""50*40*30 cm"",""45*35*23 cm"",""32cmx22cmx16cm"",""小号"",""中号""]}",data/images/week1_v3/624381044177.webp,0,
storage_01,装衣服的塑料收纳箱,衣物收纳、塑料材质,收纳箱,multi_attribute,11,98,0.338516,556912823177,三件套储物箱思库布可水洗衣服衣柜毛衣书本宜家特大号加长收纳箱,收纳箱,收纳箱,"{""材质"":[""牛津纺""],""尺寸"":[""迷你小号(宽14*深28*高13)"",""三个大号(宽31深55高33"",""三个中号(宽31深50高33)"",""三个小号(宽31深34高33"",""单大号(宽31深55高33)"",""单个中号(宽31深50高33)"",""单小号(宽31深34高33)""],""适用空间"":[""衣橱/衣帽间"",""门厅/玄关"",""卧室"",""车载"",""客厅""]}",data/images/week1_v3/556912823177.webp,0,
storage_01,装衣服的塑料收纳箱,衣物收纳、塑料材质,收纳箱,multi_attribute,12,108,0.334365,619941129652,杂物收纳筐储物盒零食篮家用塑料盒子衣柜内衣厨房乐高玩具整理箱,收纳箱,收纳箱,"{""材质"":[""塑料""],""适用对象"":[""耳机线/电线"",""遥控器"",""其他"",""磁卡"",""包包"",""化妆用品/首饰"",""内衣"",""卫生棉/卫生巾""],""尺寸"":[""32cmx22cmx16cm"",""45*35*23 cm""],""适用空间"":[""客厅"",""阳台/庭院"",""门厅/玄关"",""卧室"",""浴室"",""车载"",""衣橱/衣帽间"",""书房"",""餐厅"",""厨房"",""户外"",""桌面"",""儿童房"",""宿舍""]}",data/images/week1_v3/619941129652.webp,2,
