product_id,category_l1,category_l2,attribute_checklist,core_attribute_count,generated_title,selling_points,short_description,format_valid,auto_exact_matched_count,matched_attribute_count,fluency_pass,factual_error_count,category_style_pass,review_notes
621173570641,家居日用,拖把,品牌=见描述 | 型号=见描述 | 驱动类型=单驱动 | 电源方式=充电式,4,单驱动充电式拖把 见描述,单驱动设计，操作简单高效 | 充电式使用，省电便捷 | 适用于各种地面，清洁无忧,这款单驱动充电式拖把采用简约设计，操作方便快捷。通过充电即可长时间使用，节能环保。无论是木地板还是瓷砖地面，都能轻松应对，带来高效清洁体验。,1,4,2,1,3,1,品牌型号为占位值；充电式不保证省电或长时间使用，多种地面适用未证实
24497168737,家居日用,收纳箱,"品牌=Jeko&Jeko | 材质=塑料 | 尺寸=2个装,1个装,3个装 | 适用对象=化妆用品/首饰,毛衣,包包,耳机线/电线,遥控器,内衣,大衣/西服,被子,磁卡,卫生棉/卫生巾 | 适用空间=卧室 | 净重=3.8kg",6,Jeko&Jeko 2个装塑料收纳箱 化妆用品/毛衣专用,采用优质塑料材质，耐摔耐用，轻松应对日常收纳需求 | 多种尺寸可选，适合不同物品收纳，满足多样化收纳需求 | 适用于卧室等私密空间，有效保持物品整洁有序,Jeko&Jeko系列塑料收纳箱，专为您的卧室打造，精选优质塑料材质，轻盈耐用。提供2个装尺寸，适用于化妆用品及毛衣等多种物品，有效整理卧室空间，让物品摆放更加整齐有序。,1,5,5,1,3,1,3.8kg净重未表达；塑料不保证耐摔耐用，包装数量被写成多尺寸
43297860634,家居日用,收纳箱,"品牌=奥特威尔 | 型号=AY | 材质=塑料 | 尺寸=灰色,蓝色 | 净重=3kg",5,奥特威尔AY系列塑料收纳箱，灰色/蓝色,环保耐用的塑料材质，轻松应对各种家居收纳需求 | 多种颜色可选，满足不同家庭装饰风格 | 轻巧设计，便于移动，适合日常使用,奥特威尔AY系列收纳箱采用优质塑料材质，提供灰色和蓝色两种选择，既环保又耐用。轻巧便携的设计使其非常适合日常使用，无论是厨房还是书房都能轻松收纳整理，让家居生活更加整洁有序。,1,4,4,1,2,1,3kg净重未表达；塑料不保证环保耐用
530504970904,家居日用,收纳箱,"品牌=朴者(住宅家具) | 型号=PZ012 | 尺寸=小号[34*20*20],中号[40*25*25],大号[46*30*30],厂家直销、尺寸定制专拍 | 净重=3kg",4,朴者(住宅家具) PZ012 多尺寸可选小中大号收纳箱,多种尺寸选择，满足不同存储需求 | 轻巧设计，易于搬运与收纳 | 厂家直销，确保正品质量,朴者(住宅家具) PZ012 收纳箱，采用坚固材质制作，适用于家庭及办公室使用。提供小号、中号和大号三种尺寸，可根据实际需要灵活选择。轻便易搬，方便日常使用。,1,2,3,1,3,1,3kg净重未表达；厂家直销不保证正品质量，材质坚固及轻巧无依据
540395966499,家居日用,收纳箱,"品牌=阿诺欣 | 型号=KOO-12 | 材质=塑料 | 尺寸=加厚环保 | 适用对象=毛衣,大衣/西服,被子,包包 | 净重=1.5kg",6,阿诺欣KOO-12加厚环保塑料收纳箱,加厚设计，耐用承重 | 适用于多种衣物存储 | 轻便易携带，1.5kg净重,这款阿诺欣KOO-12加厚环保塑料收纳箱，采用坚固的塑料材质，确保物品安全存放。它适合收纳毛衣、大衣/西服、被子及各类包包等。重量仅为1.5kg，便于移动和存储。,1,6,6,1,0,1,
587907612086,家居日用,收纳箱,"品牌=物末 | 型号=桌面多层收纳盒 | 材质=塑料 | 尺寸=小号(约长23.5x宽18cm),大号(约长34x宽25.5cm) | 适用空间=书房 | 净重=0.5kg",6,物末桌面多层收纳盒，塑料材质，便携美观,简约设计，适合多种桌面环境 | 轻巧便携，易于移动收纳 | 分类清晰，提升桌面整洁度,物末桌面多层收纳盒采用塑料材质，尺寸小巧，适用于书房等桌面空间。轻便易搬，层次分明的设计让物品分类更有序，提升办公学习效率，保持桌面整洁。,1,4,4,1,1,1,具体尺寸和0.5kg净重未表达；提升办公学习效率缺少依据
594880547645,家居日用,收纳箱,"品牌=YJ | 型号=YJ3 | 材质=金属 | 尺寸=35.5 * 21.5 * 21.5cm | 适用对象=遥控器,化妆用品/首饰,耳机线/电线,磁卡,大衣/西服,包包,卫生棉/卫生巾,毛衣,被子,内衣 | 适用空间=书房,餐厅,客厅,厨房,桌面,儿童房,宿舍,卧室 | 净重=1.38kg",7,YJ品牌金属收纳箱 YJ3 35.5*21.5*21.5cm 多用途家居收纳,金属材质坚固耐用，承重力强 | 多用途设计适用于各种小物件收纳 | 简约风格适用于多种家居环境,这款YJ品牌金属收纳箱采用金属材质打造，坚固耐用，承重力强。它具有多用途设计，适合收纳遥控器、化妆用品、耳机线等多种小物件。简洁大方的设计风格，适用于书房、餐厅等各类家居环境，是提升家居美观度的好帮手。,1,5,6,1,0,1,1.38kg净重未表达
599485472276,家居日用,收纳箱,"品牌=沐春 | 型号=520 | 材质=塑料 | 尺寸=33*15*85 cm | 适用空间=桌面,儿童房,卧室,门厅/玄关,阳台/庭院,厨房,客厅,户外,书房,衣橱/衣帽间,宿舍,餐厅,车载,浴室 | 净重=1.25kg",6,沐春 520 塑料收纳箱 多场景适用,采用高质量塑料材质，耐用不易变形 | 适合多种家居环境，满足日常收纳需求 | 设计合理，易于移动搬运，方便整理物品,沐春520收纳箱，选用优质塑料制成，尺寸为33*15*85 cm，重量仅为1.25kg，轻便易移动。适用于家庭各个角落，无论是桌面、儿童房还是户外空间，都能提供高效收纳解决方案。,1,6,6,1,2,1,塑料不保证耐用或不易变形
600538024615,家居日用,收纳箱,"品牌=见描述 | 型号=575系列周转箱 | 材质=塑料 | 尺寸=绿色箱带盖,绿色箱(无盖),黄色箱带盖,蓝色箱带盖,蓝色箱(无盖),红色箱带盖,红色箱(无盖),白色箱(无盖),白色箱带盖,黄色箱(无盖) | 适用对象=内衣,毛衣,大衣/西服 | 适用空间=户外 | 净重=3kg",7,575系列塑料收纳箱 多色可选,多种颜色可选，满足不同场合需求 | 适用于各种衣物收纳，保持整洁有序 | 轻便设计，易于移动搬运,这款575系列塑料收纳箱采用耐用的塑料材质制作，具有多种颜色供您选择，包括绿色、蓝色、红色、白色和黄色。它适用于内衣、毛衣及大衣等衣物的收纳，特别适合户外使用，能够有效整理并保护您的物品。箱子轻巧易搬，方便日常使用。,1,3,5,1,3,1,品牌为占位值，带盖规格和3kg净重未表达；塑料耐用、3kg轻便及保护物品缺少依据
608516760684,家居日用,收纳箱,"品牌=other其他 | 型号=YT | 材质=塑料 | 尺寸=80#L适合儿童衣物玩具长53宽38高,三件套装:280#+280#+280#已降52,200#L适合冬衣、棉被长66宽51高4,280#L适合:可装40斤以上厚棉被,三件套装:200#L+200#L+200#L已,二件套装:280#L+280#L已降25元,30#L适合零食、杂物长30宽22高17,二件套装:120#L+120#L已降12元,二件套装:[120#L+80#L]已降12元,二件套装:200#L+200#L已降12元,120#L适合冬衣棉被长60宽45高34C | 适用对象=毛衣,遥控器,耳机线/电线,化妆用品/首饰,磁卡,被子,内衣,包包,大衣/西服,卫生棉/卫生巾 | 适用空间=宿舍 | 净重=6.2kg",7,YT塑料收纳箱 多尺寸可选 宿舍宿舍必备,多种尺寸可选，满足不同存储需求 | 耐用塑料材质，安全环保无毒 | 适合作宿舍收纳，整理小物品 | 三件套组合装，优惠更划算,这款YT塑料收纳箱采用环保无毒塑料材质，坚固耐用。提供多种尺寸选择，方便根据实际需要进行挑选。特别适合宿舍使用，能够有效整理和收纳各种小物件，保持空间整洁有序。此外，购买三件套还有额外优惠哦！,0,3,5,0,3,1,品牌为占位值、6.2kg净重未表达；塑料耐用环保无毒缺依据；标题重复宿舍且生成4个卖点
610255708567,家居日用,收纳箱,"品牌=纳份爱 | 型号=NRF5025 | 材质=塑料 | 尺寸=特大号,小号,大号,中号 | 适用对象=遥控器,内衣,化妆用品/首饰,毛衣,卫生棉/卫生巾,大衣/西服,被子,磁卡,耳机线/电线,包包 | 适用空间=卧室 | 净重=5.88kg",7,纳份爱 NRF5025 特大号塑料收纳箱，多功能家居存储解决方案,采用坚固塑料材质，耐用不易破损 | 多种尺寸可选，满足不同收纳需求 | 适用于卧室及各类物品，高效整理收纳,纳份爱 NRF5025 收纳箱采用优质塑料材质，结构稳固，承重力强。拥有特大号、大号、中号、小号四种尺寸，可根据实际需要灵活选择。适用于卧室等居住空间，以及各类小物件如遥控器、内衣、化妆用品等，帮助您轻松整理家居，保持整洁有序。,1,6,6,1,2,1,5.88kg净重未表达；塑料耐用不易破损及承重力强缺少依据
610445355179,家居日用,收纳箱,"品牌=黎贝卡 | 型号=Y-820_HZChj | 材质=塑料 | 尺寸=大号,45*35*23 cm,32cmx22cmx16cm,小号,中号 | 适用对象=化妆用品/首饰,内衣,毛衣 | 净重=0kg",6,黎贝卡 Y-820 大号塑料收纳箱，适用于化妆用品收纳,采用耐用塑料材质，承重力强，适合多种物品存储 | 大号设计，空间充裕，可容纳化妆用品、内衣等多种物品 | 多尺寸可选，满足不同收纳需求，适用于家庭及个人使用,这款黎贝卡Y-820收纳箱采用环保塑料材质，具有良好的承重能力，适合存放各种物品。大号尺寸提供宽敞的存储空间，方便收纳化妆用品、内衣等。此外，还提供中号和小号选择，适用于不同场合和收纳需求。,1,4,4,1,3,1,型号后缀和0kg净重未表达；塑料耐用、环保及承重力强缺少依据
618820646060,家居日用,收纳箱,"品牌=other/其他 | 型号=C30711 | 材质=塑料 | 尺寸=~~特大号72*48*40CM,小号 42*29*24CM,大号52*36*29cm | 适用对象=大衣/西服,内衣 | 适用空间=卧室 | 净重=2.4kg",7,C30711特大号塑料收纳箱，大衣西服内衣专用,特大号设计，轻松收纳大衣和西服 | 采用优质塑料材质，坚固耐用 | 适用于卧室收纳，整洁美观,这款C30711特大号塑料收纳箱采用坚固耐用的塑料材质，特别适合存放大衣和西服。其特大号尺寸能够满足大件衣物的收纳需求。同时，它小巧的款式也非常适合卧室使用，帮助保持空间整洁有序。,1,4,5,0,2,1,品牌为占位值且2.4kg净重未表达；塑料耐用无依据，特大号又称小巧相矛盾
624392441174,家居日用,收纳箱,"品牌=五优家家 | 型号=reerewrwer | 材质=塑料 | 尺寸=32cmx22cmx16cm | 适用对象=大衣/西服,毛衣 | 适用空间=卧室 | 净重=0kg",7,五优家家塑料收纳箱 reerewrwer 大衣毛衣专用卧室整理箱,优质塑料材质，轻巧耐用，适合长期存放衣物 | 专为大衣和毛衣设计，保持衣物形状完美无损 | 简约尺寸32cmx22cmx16cm，适用于卧室空间收纳,这款五优家家塑料收纳箱专为大衣和毛衣设计，采用轻质塑料材质，轻巧耐摔。其简约尺寸非常适合卧室使用，能够有效保护衣物不受压变形，保持整洁美观。,1,6,6,1,3,1,0kg净重未表达耐用、耐摔及防衣物受压变形缺少依据
