product_id,category_l1,category_l2,attribute_checklist,core_attribute_count,generated_title,selling_points,short_description,format_valid,auto_exact_matched_count,matched_attribute_count,fluency_pass,factual_error_count,category_style_pass,review_notes
620625786758,家居日用,拖把,品牌=东方亮洁 | 型号=洗衣机拖把 | 杆材质=不锈钢 | 拖布材质=超细纤维 | 电源方式=手动,5,东方亮洁 洗衣机专用不锈钢杆超细纤维拖把,采用不锈钢材质杆，坚固耐用，不易生锈 | 超细纤维拖布，吸水性强，清洁效果佳 | 手动操作设计，使用便捷，无需电源,东方亮洁洗衣机专用拖把，选用优质不锈钢杆，确保长久使用不生锈；搭配超细纤维拖布，吸水性好，清洁力强。操作简单，无需电源，轻松应对家庭清洁需求。,1,4,4,1,0,1,未发现明确事实错误；洗衣机拖把被改写为洗衣机专用拖把，建议结合原商品确认
621173570641,家居日用,拖把,品牌=见描述 | 型号=见描述 | 驱动类型=单驱动 | 电源方式=充电式,4,单驱动充电式拖把，轻松清洁家居地面,采用单驱动设计，操作简单省力 | 充电式供电，使用便捷无需频繁更换电池 | 专为家居地面清洁设计，高效去除污渍,这款单驱动充电式拖把，采用简洁的设计理念，操作方便，只需一次充电即可长时间使用。它专为家庭地面清洁打造，能够有效清除各种污渍，让您的家居环境更加整洁舒适。,1,2,2,1,1,1,充电式供电不能说明单次充电即可长时间使用；品牌和型号为占位值
24497168737,家居日用,收纳箱,"品牌=Jeko&Jeko | 材质=塑料 | 尺寸=2个装,1个装,3个装 | 适用对象=化妆用品/首饰,毛衣,包包,耳机线/电线,遥控器,内衣,大衣/西服,被子,磁卡,卫生棉/卫生巾 | 适用空间=卧室 | 净重=3.8kg",6,Jeko&Jeko塑料收纳箱2个装，多用途家居整理神器,采用优质塑料材质，耐用轻便，适合多种物品收纳 | 2个装设计，灵活搭配使用，满足不同收纳需求 | 适用于卧室等家居空间，有效整理衣物、首饰等物品,Jeko&Jeko塑料收纳箱，采用轻质塑料材质，设计简约实用。2个装组合，可根据需要自由搭配使用，适用于卧室等家居环境，特别适合收纳化妆用品、毛衣、包包等多种物品，有效整理家居空间，让生活更加整洁有序。,1,5,5,1,1,1,塑料材质不能推出耐用；3.8kg净重未表达
43297860634,家居日用,收纳箱,"品牌=奥特威尔 | 型号=AY | 材质=塑料 | 尺寸=灰色,蓝色 | 净重=3kg",5,奥特威尔AY系列塑料收纳箱，灰色/蓝色,采用优质塑料材质，耐用轻便 | 多种颜色可选，满足不同需求 | 设计合理，适合家庭日常收纳使用,奥特威尔AY系列收纳箱，精选塑料材质，质地轻盈且坚固耐用。提供灰色和蓝色两种颜色选择，美观大方。适用于家庭日常生活中的衣物、玩具等物品收纳，方便整理，提升家居环境整洁度。,1,4,4,1,1,1,塑料材质不能推出耐用；3kg净重未表达
530504970904,家居日用,收纳箱,"品牌=朴者(住宅家具) | 型号=PZ012 | 尺寸=小号[34*20*20],中号[40*25*25],大号[46*30*30],厂家直销、尺寸定制专拍 | 净重=3kg",4,朴者(住宅家具) PZ012 多尺寸可选收纳箱,多种尺寸选择，满足不同收纳需求 | 厂家直销，保证正品品质 | 轻便易移动，适合日常使用,朴者(住宅家具) PZ012 收纳箱采用优质材料制作，提供小号（34*20*20）、中号（40*25*25）和大号（46*30*30）三种尺寸供您选择。产品轻巧，净重仅3kg，方便移动和搬运，适用于家庭、办公室等多种场合。,1,3,4,1,1,1,厂家直销不能保证正品品质
540395966499,家居日用,收纳箱,"品牌=阿诺欣 | 型号=KOO-12 | 材质=塑料 | 尺寸=加厚环保 | 适用对象=毛衣,大衣/西服,被子,包包 | 净重=1.5kg",6,阿诺欣 KOO-12 加厚环保塑料收纳箱,适用于多种物品存储，包括毛衣、大衣/西服、被子和包包 | 采用加厚环保塑料材质，耐用且环保 | 适合家庭日常使用，提升家居收纳效率,阿诺欣 KOO-12 加厚环保塑料收纳箱，专为多种物品设计，如毛衣、大衣/西服、被子和包包，提供高效收纳解决方案。采用加厚环保塑料材质，确保耐用性同时保护环境。适用于家庭日常使用，有效提升家居收纳效率。,1,5,5,1,0,1,未发现明显事实错误；1.5kg净重未表达
587907612086,家居日用,收纳箱,"品牌=物末 | 型号=桌面多层收纳盒 | 材质=塑料 | 尺寸=小号(约长23.5x宽18cm),大号(约长34x宽25.5cm) | 适用空间=书房 | 净重=0.5kg",6,物末桌面多层塑料收纳盒，书房整理神器,采用优质塑料材质，耐用轻便，不易变形 | 大号设计，可容纳更多物品，满足书房杂物收纳需求 | 小号精致小巧，适合桌面使用，节省空间,物末桌面多层塑料收纳盒，专为书房打造。采用环保塑料材质，轻巧耐用，有效解决桌面杂乱问题。大号款型容量充足，适用于存放书籍、文具等；小号款式则更适合作为桌面小物件收纳，美观又实用。,1,3,4,1,3,1,塑料材质不能推出耐用、不易变形或环保；具体尺寸和0.5kg净重未表达
594880547645,家居日用,收纳箱,"品牌=YJ | 型号=YJ3 | 材质=金属 | 尺寸=35.5 * 21.5 * 21.5cm | 适用对象=遥控器,化妆用品/首饰,耳机线/电线,磁卡,大衣/西服,包包,卫生棉/卫生巾,毛衣,被子,内衣 | 适用空间=书房,餐厅,客厅,厨房,桌面,儿童房,宿舍,卧室 | 净重=1.38kg",7,YJ YJ3 金属收纳箱 多用途家居整理神器,采用金属材质，坚固耐用，经久耐看。 | 适用于多种物品，满足家庭日常收纳需求。 | 小巧设计，适合各种家居空间摆放。 | 轻便易移动，方便随时整理收纳。,YJ YJ3 金属收纳箱，尺寸为35.5 * 21.5 * 21.5cm，净重1.38kg，采用金属材质制作，坚固耐用。适用于收纳遥控器、化妆用品、耳机线、磁卡、大衣、西服、包包、卫生棉、毛衣、被子、内衣等多种物品，满足家庭日常收纳需求。小巧的设计非常适合各种家居空间摆放，轻便易移动，方便随时整理收纳。,0,6,7,1,0,1,未发现明显事实错误；卖点数量为4
599485472276,家居日用,收纳箱,"品牌=沐春 | 型号=520 | 材质=塑料 | 尺寸=33*15*85 cm | 适用空间=桌面,儿童房,卧室,门厅/玄关,阳台/庭院,厨房,客厅,户外,书房,衣橱/衣帽间,宿舍,餐厅,车载,浴室 | 净重=1.25kg",6,沐春520塑料收纳箱，多功能家居整理神器,采用优质塑料材质，耐用轻便，适合多种家居环境 | 尺寸为33*15*85 cm，完美适配桌面、儿童房等多处空间 | 1.25kg净重，轻松移动，方便日常使用,沐春520塑料收纳箱，精选环保塑料材质，设计合理，承重力强，适用于各种家居空间，如桌面、儿童房、卧室等。其轻巧的1.25kg重量便于移动，尺寸33*15*85 cm，能够有效利用空间，帮助您更好地整理物品，保持家居整洁有序。,1,6,6,1,3,1,塑料材质不能推出耐用或环保，且未提供承重力强的依据
600538024615,家居日用,收纳箱,"品牌=见描述 | 型号=575系列周转箱 | 材质=塑料 | 尺寸=绿色箱带盖,绿色箱(无盖),黄色箱带盖,蓝色箱带盖,蓝色箱(无盖),红色箱带盖,红色箱(无盖),白色箱(无盖),白色箱带盖,黄色箱(无盖) | 适用对象=内衣,毛衣,大衣/西服 | 适用空间=户外 | 净重=3kg",7,575系列塑料收纳箱，多种颜色可选，适用于内衣、毛衣、大衣等物品收纳,采用优质塑料材质，耐用轻便，适合长期使用 | 多种颜色可选，满足不同场合和个人喜好 | 适用于内衣、毛衣、大衣等多种衣物的收纳整理,这款575系列塑料收纳箱，采用环保塑料材质，轻巧耐用，适合户外使用。提供多种颜色选择，方便根据个人喜好和需求进行搭配。适用于内衣、毛衣、大衣等多种衣物的收纳整理，有效提升家居收纳效率。,1,3,4,1,2,1,塑料材质不能推出耐用或环保；品牌为占位值，带盖规格和3kg净重未明确表达
608516760684,家居日用,收纳箱,"品牌=other其他 | 型号=YT | 材质=塑料 | 尺寸=80#L适合儿童衣物玩具长53宽38高,三件套装:280#+280#+280#已降52,200#L适合冬衣、棉被长66宽51高4,280#L适合:可装40斤以上厚棉被,三件套装:200#L+200#L+200#L已,二件套装:280#L+280#L已降25元,30#L适合零食、杂物长30宽22高17,二件套装:120#L+120#L已降12元,二件套装:[120#L+80#L]已降12元,二件套装:200#L+200#L已降12元,120#L适合冬衣棉被长60宽45高34C | 适用对象=毛衣,遥控器,耳机线/电线,化妆用品/首饰,磁卡,被子,内衣,包包,大衣/西服,卫生棉/卫生巾 | 适用空间=宿舍 | 净重=6.2kg",7,YT系列塑料收纳箱，三件套280#L，适合多种物品存储,采用优质塑料材质，耐用轻便，承重可达40斤以上 | 三件套设计，灵活组合满足不同存储需求 | 适用于多种物品存储，如衣物、玩具、被子等,YT系列塑料收纳箱，采用优质塑料材质，轻便耐用，承重能力强。三件套设计，可根据需要灵活组合使用，适用于宿舍、家庭等多种存储场景，适合存储衣物、玩具、被子等各类物品。,1,4,5,1,3,1,塑料材质不能推出耐用；把可装40斤厚棉被误写成承重40斤，并扩展家庭场景
610255708567,家居日用,收纳箱,"品牌=纳份爱 | 型号=NRF5025 | 材质=塑料 | 尺寸=特大号,小号,大号,中号 | 适用对象=遥控器,内衣,化妆用品/首饰,毛衣,卫生棉/卫生巾,大衣/西服,被子,磁卡,耳机线/电线,包包 | 适用空间=卧室 | 净重=5.88kg",7,纳份爱 NRF5025 特大号塑料收纳箱,采用优质塑料材质，耐用轻便，适合多种物品收纳 | 特大号设计，可轻松容纳大衣、被子等大型物品 | 适用于卧室等多种空间，有效整理衣物和日常用品,纳份爱 NRF5025 特大号塑料收纳箱，采用环保塑料材质，轻巧耐用，特别适合收纳大衣、被子等大型物品。其特大号设计能够满足卧室等多场景收纳需求，有效整理衣物和日常用品，保持家居整洁有序。,1,6,6,1,3,1,塑料材质不能推出耐用或环保，且把卧室扩展成多场景；5.88kg净重未表达
610445355179,家居日用,收纳箱,"品牌=黎贝卡 | 型号=Y-820_HZChj | 材质=塑料 | 尺寸=大号,45*35*23 cm,32cmx22cmx16cm,小号,中号 | 适用对象=化妆用品/首饰,内衣,毛衣 | 净重=0kg",6,黎贝卡 Y-820 大号塑料收纳箱，适用于化妆用品/内衣/毛衣,采用优质塑料材质，耐用轻便，适合长期存放各种物品。 | 大号尺寸设计，可容纳化妆用品、内衣及毛衣等大件物品，空间利用最大化。 | 多种尺寸选择，满足不同需求，灵活搭配使用。,黎贝卡 Y-820 塑料收纳箱，专为化妆用品、内衣及毛衣设计，采用环保塑料材质，轻巧耐用。大号尺寸提供充足存储空间，中号和小号则更加灵活多变，适用于多种场合，帮助您更好地整理和管理家居物品。,1,4,4,1,2,1,塑料材质不能推出耐用或环保；型号被截断且0kg净重未表达
618820646060,家居日用,收纳箱,"品牌=other/其他 | 型号=C30711 | 材质=塑料 | 尺寸=~~特大号72*48*40CM,小号 42*29*24CM,大号52*36*29cm | 适用对象=大衣/西服,内衣 | 适用空间=卧室 | 净重=2.4kg",7,C30711特大号塑料收纳箱，适用于大衣/西服和内衣收纳,采用优质塑料材质，耐用轻便，适合长期存放大衣和西服等衣物 | 多种尺寸可选，满足不同需求，无论是大号还是小号都能找到合适的收纳方案 | 特大号设计，提供充足空间，轻松收纳大衣/西服和内衣，节省卧室空间,这款C30711特大号塑料收纳箱，采用环保塑料材质，轻巧耐用，特别适合存放大衣和西服等大件衣物。同时，我们提供了小号和大号两种尺寸选择，以适应不同的收纳需求。其特大号设计能够提供充足的存储空间，有效节省卧室空间，让衣物整理更加有序。,1,4,5,1,2,1,塑料材质不能推出耐用或环保；品牌为占位值且2.4kg净重未表达
624392441174,家居日用,收纳箱,"品牌=五优家家 | 型号=reerewrwer | 材质=塑料 | 尺寸=32cmx22cmx16cm | 适用对象=大衣/西服,毛衣 | 适用空间=卧室 | 净重=0kg",7,五优家家塑料收纳箱，大衣西服毛衣专用,采用优质塑料材质，耐用轻便 | 专为大衣和毛衣设计，防皱防潮 | 适用于卧室收纳，节省空间,五优家家这款塑料收纳箱，尺寸为32cmx22cmx16cm，特别适合存放大衣和毛衣，有效防止衣物皱褶和受潮。它专为卧室环境设计，帮助您更好地整理和收纳衣物，节省宝贵的空间。,1,5,5,1,3,1,塑料材质不能推出耐用，且未提供防皱和防潮功能；型号和0kg净重未表达
